22.12,57.09,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.54
22.13,57.08,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.59
22.14,57.06,0.0,-0.1,9.8,0.0,-0.0,0.0,998.75,137.61
22.15,57.06,0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.51
22.14,57.01,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.59
22.13,56.99,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.59
22.13,56.97,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.57
22.13,56.95,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.55
22.13,56.93,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.55
22.12,56.91,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.52
22.12,56.91,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.52
22.12,56.88,0.0,-0.1,9.8,-0.0,-0.0,0.0,998.76,137.54
22.16,56.90,0.0,-0.1,9.9,0.0,-0.0,0.0,998.76,137.54
22.13,56.88,0.0,-0.1,9.8,0.0,-0.0,0.0,998.76,137.50
22.15,56.86,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.50
22.13,56.86,-0.0,-0.1,9.9,0.0,-0.0,0.0,998.75,137.58
22.12,56.85,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.56
22.11,56.83,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.52
22.10,56.83,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.49
22.13,56.82,-0.0,-0.0,9.7,0.0,-0.0,0.0,998.76,137.49
22.10,56.82,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.52
22.14,56.80,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.50
22.13,56.80,0.0,0.0,9.8,0.0,-0.0,0.0,998.76,137.51
22.13,56.77,-0.0,0.0,9.7,0.0,-0.0,0.0,998.76,137.51
22.16,56.77,-0.0,-0.1,10.0,-0.0,-0.0,0.0,998.76,137.48
22.13,56.77,0.1,-0.0,9.9,-0.0,-0.0,0.0,998.76,137.48
22.10,56.76,0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.33
22.12,56.79,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.78,137.33
22.10,56.79,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.77,137.43
22.10,56.76,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.54
22.10,56.74,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.55
22.11,56.79,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.55
22.13,56.79,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.71,137.71
22.11,56.76,0.0,-0.0,9.8,0.0,-0.0,0.0,998.74,137.71
22.10,56.79,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.74,137.68
22.13,56.77,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.74,137.68
22.13,56.78,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.74,137.68
22.11,56.77,-0.0,-0.1,9.8,0.0,-0.0,0.0,998.75,137.57
22.13,56.77,0.0,-0.0,9.8,0.0,-0.0,0.0,998.75,137.59
22.10,56.77,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.59
22.10,56.78,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.55
22.13,56.77,0.0,-0.1,9.9,0.0,-0.0,0.0,998.76,137.49
22.10,56.78,0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.49
22.12,56.78,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.59
22.12,56.78,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.75,137.61
22.12,56.78,0.0,0.0,9.8,-0.0,-0.0,0.0,998.75,137.61
22.12,56.79,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.61
22.14,56.80,0.0,-0.0,9.8,0.0,-0.0,0.0,998.75,137.61
22.13,56.80,-0.0,-0.0,9.9,-0.0,-0.0,0.0,998.75,137.61
22.12,56.81,0.0,-0.1,9.8,0.0,-0.0,0.0,998.75,137.61
22.13,56.81,-0.0,0.0,9.8,0.0,-0.0,0.0,998.76,137.51
22.10,56.79,-0.0,-0.0,9.9,-0.0,-0.0,0.0,998.76,137.51
22.12,56.79,0.0,-0.1,9.8,0.0,-0.0,0.0,998.76,137.55
22.13,56.83,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.55
22.11,56.80,-0.0,0.0,9.8,0.0,-0.0,0.0,998.75,137.51
22.10,56.82,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.51
22.15,56.84,-0.0,-0.0,9.9,-0.0,-0.0,0.0,998.76,137.53
22.10,56.79,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.77,137.46
22.09,56.81,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.56
22.12,56.80,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.56
22.13,56.79,0.0,-0.0,9.9,-0.0,-0.0,0.0,998.76,137.60
22.10,56.77,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.60
22.12,56.80,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.56
22.10,56.78,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.45
22.10,56.80,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.77,137.45
22.12,56.79,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.77,137.48
22.12,56.81,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.48
22.12,56.79,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.77,137.47
22.11,56.79,-0.0,-0.1,9.8,-0.0,-0.0,0.0,998.76,137.52
22.12,56.80,0.0,-0.1,9.8,0.0,-0.0,0.0,998.76,137.52
22.11,56.80,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.49
22.12,56.81,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.49
22.12,56.80,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.56
22.12,56.80,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.56
22.11,56.80,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.53
22.14,56.82,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.55
22.10,56.81,0.0,-0.1,9.8,0.0,-0.0,0.0,998.76,137.57
22.13,56.84,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.61
22.09,56.80,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.61
22.12,56.80,0.0,-0.0,9.8,0.0,-0.0,0.0,998.75,137.60
22.14,56.82,0.0,0.0,9.8,-0.0,-0.0,0.0,998.75,137.60
22.11,56.81,0.0,-0.0,9.8,0.0,-0.0,0.0,998.75,137.58
22.13,56.83,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.75,137.60
22.12,56.81,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.54
22.11,56.81,0.0,-0.0,9.8,0.0,-0.0,0.0,998.77,137.52
22.13,56.81,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.52
22.12,56.81,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.46
22.08,56.81,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.77,137.49
22.11,56.81,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.49
22.12,56.80,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.52
22.11,56.80,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.53
22.13,56.82,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.52
22.09,56.79,0.0,0.0,9.8,0.0,-0.0,0.0,998.76,137.52
22.12,56.80,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.55
22.11,56.80,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.75,137.48
22.11,56.80,0.0,0.0,9.9,0.0,-0.0,0.0,998.76,137.46
22.12,56.79,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.77,137.46
22.11,56.79,0.0,-0.0,9.8,0.0,-0.0,0.0,998.77,137.37
22.13,56.80,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.78,137.37
22.13,56.78,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.54
22.10,56.79,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.54
22.13,56.79,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.60
22.09,56.81,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.60
22.11,56.80,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.53
22.11,56.79,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.56
22.11,56.80,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.57
22.13,56.79,-0.0,0.0,9.8,0.0,-0.0,0.0,998.75,137.57
22.10,56.80,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.75,137.61
22.10,56.80,-0.0,-0.0,9.9,-0.0,-0.0,0.0,998.76,137.53
22.09,56.81,0.0,0.0,9.8,0.0,-0.0,0.0,998.76,137.52
22.10,56.82,0.0,-0.0,9.9,-0.0,-0.0,0.0,998.76,137.53
22.11,56.82,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.54
22.12,56.80,-0.0,0.0,9.9,-0.0,-0.0,0.0,998.76,137.54
22.11,56.79,0.0,0.0,9.8,0.0,-0.0,0.0,998.76,137.50
22.09,56.81,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.50
22.12,56.81,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.50
22.10,56.83,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.57
22.10,56.81,-0.0,-0.1,9.8,0.0,-0.0,0.0,998.75,137.57
22.10,56.84,-0.0,-0.0,9.9,-0.0,-0.0,0.0,998.76,137.52
22.06,56.80,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.77,137.44
22.11,56.81,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.77,137.49
22.10,56.81,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.46
22.10,56.81,0.0,-0.0,9.9,0.0,-0.0,0.0,998.77,137.49
22.12,56.82,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.52
22.08,56.82,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.52
22.13,56.81,-0.0,0.0,9.8,0.0,-0.0,0.0,998.76,137.50
22.09,56.84,0.0,-0.0,9.8,0.0,-0.0,0.0,998.75,137.54
22.09,56.84,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.54
22.13,56.84,0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.59
22.09,56.84,0.0,-0.0,9.8,0.0,-0.0,0.0,998.75,137.55
22.11,56.84,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.57
22.12,56.86,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.75,137.57
22.12,56.84,0.0,0.0,9.8,-0.0,-0.0,0.0,998.76,137.53
22.12,56.84,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.42
22.10,56.85,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.77,137.42
22.09,56.82,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.78,137.43
22.09,56.84,-0.0,-0.1,9.8,0.0,-0.0,0.0,998.77,137.41
22.11,56.86,0.0,0.0,9.9,0.0,-0.0,0.0,998.77,137.51
22.10,56.82,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.51
22.10,56.85,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.54
22.12,56.85,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.54
22.11,56.81,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.48
22.09,56.84,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.49
22.08,56.82,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.49
22.10,56.81,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.48
22.09,56.81,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.48
22.12,56.83,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.48
22.09,56.84,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.54
22.12,56.85,0.0,-0.0,9.9,-0.0,-0.0,0.0,998.77,137.49
22.08,56.84,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.50
22.12,56.85,0.1,-0.0,9.8,0.0,-0.0,0.0,998.76,137.56
22.11,56.83,-0.0,-0.0,9.9,-0.0,-0.0,0.0,998.75,137.57
22.10,56.84,0.0,-0.0,9.9,0.0,-0.0,0.0,998.75,137.60
22.09,56.83,0.0,-0.0,9.8,0.0,-0.0,0.0,998.75,137.55
22.12,56.85,-0.0,-0.0,9.9,-0.0,-0.0,0.0,998.76,137.55
22.09,56.85,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.59
22.12,56.85,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.59
22.09,56.86,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.54
22.10,56.86,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.54
22.08,56.84,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.49
22.09,56.86,0.0,-0.0,9.8,0.0,-0.0,0.0,998.77,137.51
22.11,56.86,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.49
22.08,56.84,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.50
22.09,56.85,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.48
22.10,56.87,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.41
22.07,56.84,0.0,0.0,9.8,0.0,-0.0,0.0,998.77,137.46
22.11,56.87,0.0,-0.0,9.7,0.0,-0.0,0.0,998.77,137.53
22.11,56.86,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.53
22.11,56.87,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.52
22.10,56.86,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.52
22.08,56.87,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.50
22.07,56.86,0.0,-0.0,9.7,-0.0,-0.0,0.0,998.76,137.46
22.12,56.86,0.0,-0.0,9.7,-0.0,-0.0,0.0,998.77,137.46
22.09,56.85,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.54
22.11,56.86,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.54
22.10,56.86,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.54
22.09,56.86,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.53
22.11,56.86,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.51
22.08,56.85,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.61
22.08,56.85,0.0,-0.0,9.8,0.0,-0.0,0.0,998.74,137.57
22.08,56.85,0.0,-0.0,9.8,0.0,-0.0,0.0,998.75,137.57
22.09,56.85,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.53
22.09,56.85,0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.53
22.08,56.85,-0.0,-0.1,9.9,0.0,-0.0,0.0,998.76,137.50
22.10,56.85,-0.0,0.0,9.8,-0.0,-0.0,0.0,998.76,137.59
22.06,56.85,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.75,137.61
22.09,56.86,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.61
22.10,56.84,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.61
22.08,56.85,-0.0,-0.1,9.8,-0.0,-0.0,0.0,998.75,137.61
22.12,56.84,-0.0,-0.1,9.8,0.0,-0.0,0.0,998.75,137.55
22.08,56.83,-0.0,0.0,9.8,-0.0,-0.0,0.0,998.76,137.50
22.09,56.83,0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.48
22.11,56.84,-0.0,-0.0,9.9,-0.0,-0.0,0.0,998.76,137.40
22.10,56.84,-0.0,-0.0,9.9,-0.0,-0.0,0.0,998.77,137.37
22.12,56.86,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.78,137.40
22.08,56.83,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.77,137.40
22.10,56.84,-0.0,-0.0,9.7,-0.0,-0.0,0.0,998.77,137.44
22.08,56.83,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.77,137.51
22.10,56.84,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.51
22.07,56.81,0.0,-0.1,9.9,0.0,-0.0,0.0,998.76,137.44
22.08,56.82,-0.0,-0.1,9.8,0.0,-0.0,0.0,998.77,137.44
22.12,56.84,0.0,-0.0,9.8,0.0,-0.0,0.0,998.77,137.34
22.10,56.83,0.0,-0.0,9.8,0.0,-0.0,0.0,998.78,137.21
22.10,56.84,0.0,-0.0,9.9,0.0,-0.0,0.0,998.80,137.32
22.12,56.82,0.0,-0.0,9.8,0.0,-0.0,0.0,998.78,137.32
22.10,56.82,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.77,137.45
22.08,56.82,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.64
22.10,56.84,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.74,137.76
22.12,56.82,0.0,-0.0,9.9,-0.0,-0.0,0.0,998.73,138.30
22.10,56.82,0.0,-0.1,9.9,0.0,-0.0,0.0,998.67,138.30
22.08,56.81,-0.1,0.0,10.0,-0.0,-0.0,0.0,998.71,137.93
22.10,56.81,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.72,137.79
22.07,56.80,0.1,-0.0,9.9,0.0,-0.0,0.0,998.73,137.79
22.08,56.82,-0.0,-0.1,9.9,0.0,-0.0,0.0,998.73,137.63
22.06,56.82,-0.0,0.0,9.9,0.0,-0.0,0.0,998.75,137.63
22.09,56.80,0.0,-0.0,9.8,0.0,-0.0,0.0,998.75,137.58
22.10,56.80,0.0,-0.0,9.9,0.0,-0.0,0.0,998.75,137.62
22.12,56.82,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.62
22.07,56.83,-0.1,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.49
22.08,56.82,-0.0,-0.0,9.9,0.0,-0.0,0.0,998.76,137.49
22.10,56.82,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.76,137.51
22.10,56.80,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.63
22.11,56.82,-0.0,-0.0,9.9,-0.0,-0.0,0.0,998.75,137.63
22.11,56.81,-0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.59
22.10,56.81,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.75,137.58
22.09,56.80,0.0,-0.0,9.9,-0.0,-0.0,0.0,998.75,137.54
22.09,56.82,-0.0,0.0,9.8,-0.0,-0.0,0.0,998.76,137.54
22.11,56.81,-0.0,-0.0,9.8,0.0,-0.0,0.0,998.77,137.47
22.08,56.83,0.0,-0.1,9.8,0.0,-0.0,0.0,998.76,137.49
22.08,56.81,0.0,-0.0,9.8,-0.0,-0.0,0.0,998.76,137.50
22.08,56.81,-0.3,-0.7,10.3,-0.1,-0.5,-0.5,998.76,137.56
22.10,56.86,3.4,-0.1,10.9,2.1,1.2,-0.2,998.75,137.56
22.12,56.85,-2.5,0.8,0.2,-1.5,-1.0,-0.1,998.75,137.54
22.08,56.92,-3.6,-0.5,7.9,-0.5,1.6,-0.2,998.76,137.54
22.12,57.07,2.5,-1.7,19.9,-2.0,-1.2,0.4,998.75,137.60
22.08,57.21,1.6,-1.4,22.8,-0.9,-0.5,0.3,998.75,137.64
22.10,57.44,0.1,-1.2,21.6,0.1,-0.4,0.4,998.74,137.67
22.10,57.65,-5.6,-1.7,6.4,-1.1,3.2,-0.3,998.74,137.64
22.08,57.81,-9.7,-1.2,0.6,-0.1,-0.1,0.1,998.75,137.67
22.13,58.03,-9.8,-1.2,0.3,0.1,0.1,0.1,998.74,137.59
22.12,58.19,-9.8,-1.1,-0.0,-0.0,0.3,0.0,998.75,137.62
22.10,58.30,-9.6,-1.1,-0.2,-0.0,0.1,0.0,998.75,137.55
22.10,58.35,-9.6,-1.0,-0.8,0.0,0.2,0.0,998.76,137.57
22.11,58.35,-9.6,-1.0,-1.1,-0.0,0.0,0.0,998.75,137.61
22.14,58.33,-9.5,-0.9,-1.4,0.0,-0.1,0.0,998.75,137.67
22.11,58.28,-9.6,-0.7,-1.3,0.2,-0.3,-0.0,998.74,137.67
22.12,58.23,-9.6,-0.9,-0.5,-0.0,0.3,0.0,998.74,137.72
22.13,58.19,-8.3,-0.2,5.3,1.2,-6.3,0.5,998.74,137.72
22.12,58.14,11.1,0.8,3.1,-0.1,-1.4,0.1,998.74,137.59
22.12,58.09,3.5,0.4,-0.0,0.2,0.1,-0.9,998.75,137.59
22.16,58.04,13.5,0.4,0.1,-0.5,-0.3,0.1,998.75,137.61
22.11,58.03,10.1,0.3,-0.2,0.1,-0.5,-0.0,998.75,137.62
22.12,58.00,3.2,1.5,-1.0,-0.4,0.2,-0.7,998.75,137.62
22.11,57.99,4.4,2.4,-1.3,0.1,0.0,-0.9,998.76,137.48
22.10,58.00,9.9,1.7,0.5,-0.1,0.3,-1.8,998.76,137.48
22.13,58.02,17.6,0.9,3.2,0.1,-0.1,2.7,998.77,137.42
22.13,58.05,1.6,3.2,-1.3,0.2,-0.3,-0.8,998.77,137.44
22.11,58.10,15.0,1.3,-0.9,-0.0,0.3,-1.5,998.77,137.44
22.12,58.11,-3.5,1.5,-2.1,0.0,-0.3,1.7,998.77,137.49
22.10,58.08,9.4,1.1,-0.2,-0.1,0.3,-2.1,998.76,137.49
22.13,58.06,3.2,2.8,-0.4,0.2,-0.2,-0.5,998.76,137.50
22.13,58.03,20.7,1.9,3.0,-0.1,-0.1,0.0,998.76,137.46
22.12,57.98,8.2,1.7,2.1,-0.1,0.2,1.3,998.77,137.53
22.10,57.96,9.7,2.0,2.1,0.0,-0.1,0.4,998.76,137.52
22.10,57.95,0.4,1.7,-0.9,-0.2,-0.1,1.1,998.76,137.54
22.09,57.92,7.2,2.5,1.2,-0.0,-0.1,-0.7,998.76,137.49
22.10,57.87,13.8,0.5,2.4,-0.2,-0.1,2.0,998.76,137.49
22.10,57.81,7.6,1.3,0.3,-0.1,0.1,-1.2,998.76,137.54
22.11,57.75,8.3,0.2,0.8,-0.1,0.0,1.3,998.76,137.60
22.12,57.71,11.3,0.7,0.5,0.0,-0.0,-1.5,998.75,137.53
22.12,57.63,15.0,-0.8,1.5,-0.0,-0.5,2.4,998.76,137.47
22.12,57.59,4.1,2.0,-0.1,0.1,-0.1,-0.5,998.77,137.43
22.13,57.54,12.5,0.3,1.4,-0.0,0.2,-1.8,998.77,137.43
22.12,57.49,4.6,-0.2,0.7,-0.3,0.2,2.9,998.77,137.44
22.13,57.46,7.1,2.1,1.5,0.3,0.4,-1.6,998.77,137.44
22.12,57.43,20.8,0.3,0.9,-0.4,0.6,-1.9,998.76,137.54
22.16,57.40,-1.5,-1.9,0.2,-0.7,0.6,4.2,998.76,137.53
22.14,57.36,5.0,2.7,1.1,0.2,0.2,-1.7,998.76,137.59
22.16,57.36,19.9,0.6,0.9,-0.1,0.7,-1.9,998.75,137.60
22.13,57.37,-4.2,1.4,-1.3,-0.0,-0.0,1.5,998.75,137.54
22.13,57.37,-0.1,0.5,10.2,-0.1,0.8,-0.0,998.76,137.57
22.15,57.36,-0.8,0.5,8.4,0.1,-0.1,0.1,998.75,137.57
22.14,57.40,-0.0,0.6,9.7,0.0,0.1,0.0,998.75,137.54
22.12,57.42,-0.7,0.5,9.8,0.0,-0.0,0.1,998.76,137.54
